priority_rank_global,priority_rank_region,region,OBJECTID,road_name,road_class,land_use,archetype,latitude,longitude,posted_limit_kmh,speed_85th_pct_kmh,safe_system_threshold_kmh,speed_excess_kmh,pct_vehicles_over_limit,final_score,final_grade,score_ci_low,score_ci_high,score_std,grade_uncertain,nilsson_fatality_reduction_pct,economic_benefit_usd_annual,economic_benefit_m_annual,impact_efficiency_index,vlm_pedestrian_infra,vlm_cyclist_infra,vlm_roadside_activity,vlm_vru_exposure,vlm_road_condition,vlm_signage_quality,yolo_pedestrian_count,yolo_moto_count,yolo_vru_ratio,primary_intervention,secondary_intervention
4462.0000,4216.0000,Thailand,19892, ,primary,URBAN,Urban Speedway,16.4815,99.6108,80.0000,110.0000,50.0000,60.0000,80.0000,65.8200,D,58.6000,73.0400,3.6800,False,95.7000,99797,0.1000,53539.1600,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4464.0000,4218.0000,Thailand,22617, ,primary,URBAN,Urban Speedway,16.4522,100.3044,90.0000,104.0000,50.0000,54.0000,42.5000,60.5700,D,55.8400,65.3000,2.4100,True,94.7000,99786,0.1000,53332.9800,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4505.0000,4256.0000,Thailand,42953, ,secondary,URBAN,Urban Speedway,12.3860,99.9618,90.0000,97.0000,40.0000,57.0000,27.5000,61.9400,D,56.7600,67.1200,2.6400,False,97.1000,65150,0.0650,51339.6400,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4553.0000,4301.0000,Thailand,22946, ,primary,URBAN,Urban Speedway,16.4629,100.3930,90.0000,105.0000,50.0000,55.0000,45.0000,60.9700,D,55.1200,66.8200,2.9900,True,94.9000,90756,0.0910,47917.6300,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4565.0000,4311.0000,Thailand,51952, ,secondary,URBAN,Urban Speedway,6.4080,101.8627,90.0000,96.0000,40.0000,56.0000,27.5000,61.4800,D,55.3100,67.6500,3.1400,True,97.0000,61007,0.0610,47402.4900,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4582.0000,4328.0000,Thailand,39614, ,secondary,URBAN,Urban Speedway,18.3230,99.4208,90.0000,102.0000,40.0000,62.0000,40.0000,65.1000,D,57.8900,72.3100,3.6800,False,97.6000,58705,0.0590,46443.8300,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4585.0000,4331.0000,Thailand,44322, ,secondary,URBAN,Urban Speedway,17.6718,100.1587,80.0000,92.0000,40.0000,52.0000,47.5000,60.2200,D,54.6400,65.8000,2.8400,True,96.4000,57645,0.0580,46116.0000,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4591.0000,4337.0000,Thailand,44324, ,secondary,URBAN,Urban Speedway,17.6716,100.1587,60.0000,93.0000,40.0000,53.0000,88.7000,60.9000,D,55.4700,66.3300,2.7700,True,96.6000,56956,0.0570,45564.8000,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4610.0000,4355.0000,Thailand,28606, ,primary,URBAN,Urban Speedway,17.8872,102.5916,90.0000,106.0000,50.0000,56.0000,47.5000,61.8700,D,56.6200,67.1200,2.6800,False,95.0000,84106,0.0840,44571.2800,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4613.0000,4358.0000,Thailand,39601, ,secondary,URBAN,Urban Speedway,18.3264,99.4115,90.0000,100.0000,40.0000,60.0000,37.5000,64.8300,D,58.7500,70.9100,3.1000,False,97.4000,56130,0.0560,44406.6500,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4623.0000,4368.0000,Thailand,41625, ,secondary,URBAN,Urban Speedway,17.0001,99.8036,90.0000,100.0000,40.0000,60.0000,31.7000,64.3600,D,55.1200,73.6000,4.7100,False,97.4000,54262,0.0540,43514.0300,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4626.0000,4371.0000,Thailand,48408, ,secondary,URBAN,Urban Speedway,13.6007,100.7885,80.0000,94.0000,40.0000,54.0000,47.5000,61.1300,D,54.0900,68.1700,3.5900,True,96.7000,54387,0.0540,43301.7500,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4639.0000,4383.0000,Thailand,16458,Chaeng Sanit Road,trunk,URBAN,Urban Speedway,16.0495,103.0960,90.0000,113.0000,60.0000,53.0000,60.0000,60.0800,D,54.9700,65.1900,2.6100,True,92.0000,103855,0.1040,42217.4800,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4644.0000,4388.0000,Thailand,29446, ,primary,URBAN,Urban Speedway,14.9542,103.0747,90.0000,104.0000,50.0000,54.0000,42.5000,60.8000,D,55.7900,65.8100,2.5600,False,94.7000,77943,0.0780,41949.9500,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4666.0000,4410.0000,Thailand,42972, ,secondary,URBAN,Urban Speedway,19.1635,99.9945,90.0000,95.0000,40.0000,55.0000,23.3000,61.6700,D,57.4300,65.9100,2.1600,False,96.9000,49687,0.0500,40461.7300,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4671.0000,4415.0000,Thailand,28026, ,primary,URBAN,Urban Speedway,12.6847,102.1984,90.0000,105.0000,50.0000,55.0000,55.0000,63.8200,D,56.0100,71.6300,3.9900,False,94.9000,73200,0.0730,40065.6800,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4682.0000,4424.0000,Thailand,27944, ,primary,URBAN,Urban Speedway,14.9892,102.1932,80.0000,101.0000,50.0000,51.0000,66.7000,60.2700,D,54.5000,66.0400,2.9400,True,94.0000,72896,0.0730,39510.0300,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4708.0000,4450.0000,Thailand,43912, ,secondary,URBAN,Urban Speedway,15.2986,100.2000,90.0000,96.0000,40.0000,56.0000,25.9000,60.9500,D,55.9000,66.0000,2.5800,False,97.0000,49763,0.0500,38045.1100,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4713.0000,4455.0000,Thailand,33819,Suranarai Road,primary,URBAN,Urban Speedway,15.4325,101.6804,90.0000,104.0000,50.0000,54.0000,44.9000,60.5200,D,55.7300,65.3100,2.4400,True,94.7000,71352,0.0710,37872.6100,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4721.0000,4463.0000,Thailand,20964, ,primary,URBAN,Urban Speedway,14.3103,99.8614,60.0000,105.0000,50.0000,55.0000,100.0000,61.1600,D,55.7800,66.5400,2.7500,False,94.9000,68884,0.0690,37214.4800,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4725.0000,4467.0000,Thailand,5951, ,trunk,URBAN,Urban Speedway,17.4510,100.2363,90.0000,111.0000,60.0000,51.0000,57.5000,60.8100,D,55.9400,65.6800,2.4800,True,91.5000,88936,0.0890,36902.9000,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4730.0000,4472.0000,Thailand,20939, ,primary,URBAN,Urban Speedway,14.2957,99.8562,60.0000,107.0000,50.0000,57.0000,100.0000,61.8800,D,54.3000,69.4600,3.8600,True,95.2000,67466,0.0670,36448.4100,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4788.0000,4530.0000,Thailand,42970, ,secondary,URBAN,Urban Speedway,19.1636,99.9945,90.0000,98.0000,40.0000,58.0000,30.0000,63.4200,D,58.3200,68.5200,2.6000,False,97.2000,41103,0.0410,33444.2600,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4829.0000,4570.0000,Thailand,20946, ,primary,URBAN,Urban Speedway,14.3030,99.8588,60.0000,109.0000,50.0000,59.0000,100.0000,62.5200,D,55.5700,69.4700,3.5400,False,95.6000,58673,0.0590,31698.0000,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4842.0000,4583.0000,Thailand,55236, ,secondary,URBAN,Urban Speedway,16.5072,104.7433,90.0000,96.0000,40.0000,56.0000,27.5000,61.0500,D,55.9200,66.1800,2.6200,True,97.0000,39620,0.0400,31221.4300,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4883.0000,4623.0000,Thailand,19847, ,primary,URBAN,Urban Speedway,16.4790,99.5929,90.0000,108.0000,50.0000,58.0000,57.5000,64.2800,D,56.9600,71.6000,3.7300,False,95.4000,55388,0.0550,29971.8600,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4897.0000,4636.0000,Thailand,53630, ,secondary,URBAN,Urban Speedway,14.9241,103.0813,90.0000,102.0000,40.0000,62.0000,40.0000,64.9400,D,56.6400,73.2400,4.2300,False,97.6000,36985,0.0370,29635.4200,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4903.0000,4642.0000,Thailand,30167, ,primary,URBAN,Urban Speedway,16.2981,103.5761,90.0000,106.0000,50.0000,56.0000,52.5000,62.2700,D,55.3600,69.1800,3.5300,False,95.0000,55135,0.0550,29389.6600,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4925.0000,4664.0000,Thailand,41752, ,secondary,URBAN,Urban Speedway,16.9955,99.8246,90.0000,104.0000,40.0000,64.0000,40.0000,64.1700,D,58.1800,70.1600,3.0500,False,97.8000,36789,0.0370,28651.8700,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
4957.0000,4694.0000,Thailand,6285, ,trunk,URBAN,Urban Speedway,8.0375,100.2893,90.0000,114.0000,60.0000,54.0000,65.0000,60.5000,D,53.7000,67.3000,3.4700,True,92.3000,68245,0.0680,27385.6300,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5001.0000,4737.0000,Thailand,30970, ,primary,URBAN,Urban Speedway,15.1042,104.4009,90.0000,107.0000,50.0000,57.0000,55.0000,62.9200,D,56.7300,69.1100,3.1600,False,95.2000,47947,0.0480,25791.8200,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5093.0000,4825.0000,Thailand,39943, ,secondary,URBAN,Urban Speedway,14.1128,99.4943,90.0000,98.5000,40.0000,58.5000,34.2000,63.1300,D,57.4500,68.8100,2.9000,False,97.3000,28345,0.0280,22549.7200,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5112.0000,4844.0000,Thailand,5304, ,trunk,URBAN,Urban Speedway,17.5796,100.1441,90.0000,113.0000,60.0000,53.0000,62.5000,60.1400,D,55.8000,64.4800,2.2200,True,92.0000,53558,0.0540,21851.4900,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5114.0000,4846.0000,Thailand,44612, ,secondary,URBAN,Urban Speedway,17.6727,100.2071,90.0000,97.0000,40.0000,57.0000,30.0000,62.0800,D,55.9000,68.2600,3.1500,False,97.1000,27226,0.0270,21780.8000,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5115.0000,4847.0000,Thailand,54026, ,secondary,URBAN,Urban Speedway,15.8281,103.3656,90.0000,99.0000,40.0000,59.0000,35.0000,63.6600,D,54.6700,72.6500,4.5900,True,97.3000,27066,0.0270,21757.2300,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5120.0000,4852.0000,Thailand,45568, ,secondary,URBAN,Urban Speedway,14.8827,100.3611,90.0000,102.0000,40.0000,62.0000,41.2000,64.7000,D,58.8100,70.5900,3.0100,False,97.6000,26771,0.0270,21641.8800,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5122.0000,4854.0000,Thailand,44610, ,secondary,URBAN,Urban Speedway,17.6728,100.2071,90.0000,96.0000,40.0000,56.0000,27.5000,61.3900,D,55.6600,67.1200,2.9200,False,97.0000,26969,0.0270,21575.2000,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5123.0000,4855.0000,Thailand,29592, ,primary,URBAN,Urban Speedway,15.0286,103.1201,90.0000,106.0000,50.0000,56.0000,43.3000,60.5200,D,54.3200,66.7200,3.1600,True,95.0000,40363,0.0400,21526.9300,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5129.0000,4860.0000,Thailand,39351, ,secondary,URBAN,Urban Speedway,18.3280,99.3675,90.0000,103.0000,40.0000,63.0000,40.0000,64.4500,D,57.9600,70.9400,3.3100,False,97.7000,26656,0.0270,21393.2600,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5192.0000,4922.0000,Thailand,44634, ,secondary,URBAN,Urban Speedway,17.6741,100.2144,90.0000,99.0000,40.0000,59.0000,33.3000,63.2500,D,55.1500,71.3500,4.1300,True,97.3000,24677,0.0250,19820.8800,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5198.0000,4928.0000,Thailand,44632, ,secondary,URBAN,Urban Speedway,17.6742,100.2143,90.0000,99.0000,40.0000,59.0000,32.5000,63.1400,D,55.4100,70.8700,3.9400,False,97.3000,24496,0.0240,19675.5000,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5204.0000,4934.0000,Thailand,39349, ,secondary,URBAN,Urban Speedway,18.3281,99.3675,90.0000,104.0000,40.0000,64.0000,42.5000,64.6400,D,58.6200,70.6600,3.0700,False,97.8000,24302,0.0240,19504.0100,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5240.0000,4966.0000,Thailand,20475, ,primary,URBAN,Urban Speedway,17.3822,99.8008,80.0000,106.0000,50.0000,56.0000,71.7000,63.0700,D,54.0900,72.0500,4.5800,True,95.0000,33605,0.0340,18444.0200,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5272.0000,4996.0000,Thailand,39870, ,secondary,URBAN,Urban Speedway,11.0728,99.4643,90.0000,100.5000,40.0000,60.5000,35.5000,62.7100,D,57.7400,67.6800,2.5300,False,97.5000,23112,0.0230,17723.9300,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5298.0000,5022.0000,Thailand,41201, ,secondary,URBAN,Urban Speedway,13.5645,99.7534,80.0000,95.0000,40.0000,55.0000,52.5000,62.0800,D,55.9300,68.2300,3.1400,False,96.9000,20600,0.0210,16871.4200,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5334.0000,5058.0000,Thailand,55235, ,secondary,URBAN,Speed Creep Zone,16.5071,104.7432,90.0000,96.0000,40.0000,56.0000,27.5000,60.3700,D,55.9200,64.8200,2.2700,True,97.0000,20335,0.0200,16024.4300,,,,,,,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
5356.0000,5079.0000,Thailand,28131, ,primary,URBAN,Urban Speedway,12.9183,102.3291,90.0000,105.0000,50.0000,55.0000,52.5000,61.5000,D,56.7700,66.2300,2.4100,False,94.9000,28273,0.0280,15233.3000,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5379.0000,5101.0000,Thailand,52597, ,secondary,URBAN,Urban Speedway,15.0242,102.1761,90.0000,100.0000,40.0000,60.0000,36.7000,64.1400,D,59.1300,69.1500,2.5600,False,97.4000,17983,0.0180,14620.3300,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5389.0000,5111.0000,Thailand,20716, ,primary,URBAN,Urban Speedway,17.3505,99.8368,80.0000,106.0000,50.0000,56.0000,70.0000,61.5900,D,56.2400,66.9400,2.7300,False,95.0000,26526,0.0270,14392.8400,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5406.0000,5128.0000,Thailand,37463, ,secondary,URBAN,Urban Speedway,16.6644,98.5975,80.0000,94.0000,40.0000,54.0000,47.5000,60.9100,D,53.2600,68.5600,3.9000,True,96.7000,17241,0.0170,14039.9000,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5416.0000,5138.0000,Thailand,52541, ,secondary,URBAN,Urban Speedway,14.9942,102.1575,90.0000,99.0000,40.0000,59.0000,35.0000,63.6700,D,56.4400,70.9000,3.6900,False,97.3000,17147,0.0170,13951.9900,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5440.0000,5161.0000,Thailand,41665, ,secondary,URBAN,Urban Speedway,16.9983,99.8113,90.0000,101.0000,40.0000,61.0000,35.0000,63.3000,D,57.8300,68.7700,2.7900,False,97.5000,16893,0.0170,13471.2900,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5446.0000,5166.0000,Thailand,5402, ,trunk,URBAN,Urban Speedway,14.4711,100.1313,80.0000,113.0000,60.0000,53.0000,81.3000,60.7000,D,52.7200,68.6800,4.0700,True,92.0000,32217,0.0320,13329.3300,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5452.0000,5172.0000,Thailand,39399, ,secondary,URBAN,Urban Speedway,18.3284,99.3740,90.0000,103.0000,40.0000,63.0000,40.0000,64.2600,D,57.6300,70.8900,3.3800,False,97.7000,16352,0.0160,13219.0800,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5461.0000,5180.0000,Thailand,52588, ,secondary,URBAN,Urban Speedway,15.0196,102.1732,90.0000,99.0000,40.0000,59.0000,35.0000,63.4600,D,57.5300,69.3900,3.0300,False,97.3000,15958,0.0160,13005.7000,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5466.0000,5185.0000,Thailand,52544, ,secondary,URBAN,Urban Speedway,14.9941,102.1576,90.0000,101.0000,40.0000,61.0000,40.0000,64.5600,D,57.9500,71.1700,3.3700,False,97.5000,15900,0.0160,12937.3500,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5473.0000,5192.0000,Thailand,52600, ,secondary,URBAN,Urban Speedway,15.0242,102.1762,90.0000,100.0000,40.0000,60.0000,33.3000,63.6300,D,58.5300,68.7300,2.6000,False,97.4000,15776,0.0160,12826.0200,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5505.0000,5223.0000,Thailand,39397, ,secondary,URBAN,Urban Speedway,18.3285,99.3740,90.0000,104.0000,40.0000,64.0000,45.0000,64.7400,D,57.9600,71.5200,3.4600,False,97.8000,15061,0.0150,12175.4200,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5515.0000,5233.0000,Thailand,41259, ,secondary,URBAN,Urban Speedway,13.5647,99.7582,80.0000,95.0000,40.0000,55.0000,50.0000,61.4300,D,55.0300,67.8300,3.2600,True,96.9000,14621,0.0150,11974.6100,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5540.0000,5258.0000,Thailand,41613, ,secondary,URBAN,Urban Speedway,16.9999,99.8034,90.0000,102.0000,40.0000,62.0000,33.3000,63.0400,D,55.8600,70.2200,3.6700,False,97.6000,14190,0.0140,11361.0900,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5587.0000,5303.0000,Thailand,52083, ,secondary,URBAN,Urban Speedway,6.3988,101.8898,90.0000,103.5000,40.0000,63.5000,41.7000,64.1100,D,58.1200,70.1000,3.0500,False,97.8000,12901,0.0130,10378.9200,,,,,,,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5611.0000,5327.0000,Thailand,46070, ,secondary,URBAN,Urban Speedway,14.8705,100.4184,50.0000,97.0000,40.0000,57.0000,100.0000,61.0100,D,53.8900,68.1300,3.6300,True,97.1000,12189,0.0120,9974.6300,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5647.0000,5363.0000,Thailand,39642, ,secondary,URBAN,Urban Speedway,18.3191,99.4269,90.0000,98.0000,40.0000,58.0000,32.5000,62.5900,D,56.3100,68.8700,3.2000,False,97.2000,11583,0.0120,9417.0700,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5658.0000,5374.0000,Thailand,46069, ,secondary,URBAN,Urban Speedway,14.8708,100.4184,90.0000,96.0000,40.0000,56.0000,25.0000,60.8600,D,53.3800,68.3400,3.8200,True,97.0000,11251,0.0110,9207.0400,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5667.0000,5383.0000,Thailand,45265, ,secondary,URBAN,Speed Creep Zone,15.2195,100.3441,90.0000,97.0000,40.0000,57.0000,30.0000,61.1400,D,55.3100,66.9700,2.9700,True,97.1000,11265,0.0110,9040.9300,,,,,,,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
5673.0000,5389.0000,Thailand,52512, ,secondary,URBAN,Urban Speedway,14.9898,102.1550,90.0000,97.0000,40.0000,57.0000,32.5000,62.0600,D,56.1900,67.9300,3.0000,True,97.1000,10888,0.0110,8895.4200,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5684.0000,5399.0000,Thailand,53917, ,secondary,URBAN,Urban Speedway,15.2613,103.2702,90.0000,100.5000,40.0000,60.5000,34.6000,62.7400,D,55.2000,70.2800,3.8400,False,97.5000,11062,0.0110,8793.3200,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5749.0000,5464.0000,Thailand,52535, ,secondary,URBAN,Urban Speedway,14.9722,102.1563,80.0000,94.0000,40.0000,54.0000,50.0000,60.2400,D,54.6200,65.8700,2.8700,True,96.7000,9504,0.0100,7758.3700,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5752.0000,5467.0000,Thailand,50636, ,secondary,URBAN,Speed Creep Zone,14.1961,101.2343,90.0000,96.0000,40.0000,56.0000,25.0000,60.4100,D,54.7700,66.0500,2.8800,True,97.0000,9444,0.0090,7703.1000,,,,,,,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
5774.0000,5489.0000,Thailand,52508, ,secondary,URBAN,Speed Creep Zone,14.9898,102.1548,90.0000,95.0000,40.0000,55.0000,27.5000,60.5100,D,53.1400,67.8800,3.7600,True,96.9000,9003,0.0090,7355.3900,0.5,0.5,0.5,0.5,0.5,0.5,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
5786.0000,5500.0000,Thailand,39455, ,secondary,URBAN,Urban Speedway,18.3273,99.3878,90.0000,103.0000,40.0000,63.0000,42.5000,64.4000,D,57.2500,71.5500,3.6500,False,97.7000,8803,0.0090,7168.5700,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5789.0000,5503.0000,Thailand,39422, ,secondary,URBAN,Urban Speedway,18.3285,99.3813,90.0000,100.0000,40.0000,60.0000,35.0000,63.4000,D,56.8500,69.9500,3.3400,False,97.4000,8770,0.0090,7141.6900,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5797.0000,5511.0000,Thailand,49052, ,secondary,URBAN,Urban Speedway,13.5295,100.9672,90.0000,104.0000,40.0000,64.0000,45.0000,64.0100,D,55.7400,72.2800,4.2200,True,97.8000,8836,0.0090,7085.8100,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5798.0000,5512.0000,Thailand,39457, ,secondary,URBAN,Urban Speedway,18.3276,99.3878,90.0000,103.0000,40.0000,63.0000,42.5000,64.3800,D,58.1400,70.6200,3.1800,False,97.7000,8699,0.0090,7083.8800,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5804.0000,5518.0000,Thailand,39420, ,secondary,URBAN,Urban Speedway,18.3286,99.3813,90.0000,104.0000,40.0000,64.0000,45.0000,64.4900,D,59.0500,69.9300,2.7800,False,97.8000,8535,0.0090,6950.3300,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5825.0000,5539.0000,Thailand,34853,Suphan Buri Ring Road,primary,URBAN,Urban Speedway,14.4615,100.1705,90.0000,110.0000,50.0000,60.0000,57.5000,63.5100,D,57.8400,69.1800,2.8900,False,95.7000,12313,0.0120,6637.7400,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
5869.0000,5582.0000,Thailand,52513, ,secondary,URBAN,Speed Creep Zone,14.9775,102.1546,90.0000,96.0000,40.0000,56.0000,26.7000,60.4300,D,53.4400,67.4200,3.5700,True,97.0000,7492,0.0070,6120.9200,0.5,0.5,0.5,0.5,0.5,0.5,,,,Speed camera deployment (fixed + average) + signage visibility audit,"Road surface treatments (rumble strips, optical narrowing) to reduce speeds"
5898.0000,5611.0000,Thailand,52901, ,secondary,URBAN,Urban Speedway,16.5153,102.4085,90.0000,105.5000,40.0000,65.5000,48.7000,65.0000,D,57.3800,72.6200,3.8900,False,97.9000,7012,0.0070,5733.4400,0.5,0.5,0.5,0.5,0.5,0.5,,,,National speed limit policy reform + average speed enforcement,Urban traffic management centres with variable speed signs
